Product_ID,Product_Name,Product_Group,Primary_Category,Street_Address,Locality,Region,Mailing_Address,Postal_Code,Website,Facebook,Twitter,Latitude,Longitude
900315506,J.B. Fletcher Store Museum,Activities_Attractions,A&A - Attractions,3602 Sutton Street,Ainsworth Hot Springs,Kootenay Rockies,3602 Sutton Street Box 1314,V0G1A0,https://www.facebook.com/jbfletcherstore/,,,49.73409,-116.9104
900316522,Millionaires' Row Cider Co. Ltd.,Activities_Attractions,A&A - Wineries,14113 Dale Meadows Road,Summerland,Thompson Okanagan,14113 Dale Meadows Rd,V0H1Z8,https://www.millionairesrowcider.com/,https://www.facebook.com/MillionairesRowCider,,49.59043,-119.7084
900316609,Vivid Tours,Activities_Attractions,A&A - Activities,106-460 Doyle Avenue,Kelowna,Thompson Okanagan,5505 Airport Way At Four Points Sheraton Hotel Kelowna Airport,V1Y0C2,https://vivid.tours/,,,49.95106,-119.3886
900316751,Into the Wilderness,Activities_Attractions,A&A - Activities,1807 Maritime Mews,Vancouver,Vancouver Coast & Mountains,200B-1807 Maritime Mews,V6H3X2,https://www.intothewilderness.ca/,https://www.facebook.com/Into-the-Wilderness-105653491354247,https://twitter.com/itw_travel,49.27122,-123.1365
900315179,Klahoose Coastal Adventures,Activities_Attractions,A&A - Activities,"1790 Tork Road, Squirrel Cove Klahoose First Nation",Campbell River,Vancouver Island,"1790 Tork Road, Squirrel Cove Klahoose First Nation",V0P1T0,https://www.klahoosecoastaladventures.com/,https://www.facebook.com/KlahooseCoastalAdventures/,,49.9965,-125.2518
900306007,Orca Dreams,Activities_Attractions,Accom - Cabin/Cottage;A&A - Activities,3521 Dolphin Dr,Heriot Bay,Vancouver Island,,V0P1H0,http://www.orcadreams.com/,,,50.59306,-126.68
900306008,Orca Wind Sail Charters,Activities_Attractions,Transport - Boat Charters,126 3rd St W,Horseshoe Bay,Vancouver Coast & Mountains,126 3rd St W,V7M1E8,http://www.orcawindsailcharters.com,,,49.31387,-123.0777
900306198,North West Coastal Charters,Activities_Attractions,Transport - Boat Charters,1806 Boatlift Ln,Vancouver,Vancouver Coast & Mountains,1806 Boat Lift Lane Granville Island,V6H3Y2,http://www.northwestcoastalcharters.com,,,49.27172,-123.1365
900306013,Off The Grid Wake Sports,Activities_Attractions,A&A - Activities;A&A - Activities,500 Cook Rd,Kelowna,Thompson Okanagan,500 Cook Rd,V1W3G7,http://www.otgwakesports.com,,,49.84543,-119.4899
900306018,Outdoor Explore Adventure Co.,Activities_Attractions,A&A - Activities,406-122 E 3rd St,North Vancouver,Vancouver Coast & Mountains,Meeting at Lonsdale Quay Taxi Loop,V7L1E6,http://outdoor-explore.com/,,,49.31068,-123.0835
900306095,The Avenue Gallery,Activities_Attractions,A&A - Attractions,2184 Oak Bay Ave,Victoria,Vancouver Island,2184 Oak Bay Ave,V8R1G3,http://www.theavenuegallery.com,,,48.42665,-123.3165
900306098,Tonquin Fishing Charters,Activities_Attractions,A&A - Activities,335 Lone Cone Rd,Tofino,Vancouver Island,335 Lone Cone Road,V0R2Z0,http://www.tonquinfishingcharters.com,,,49.14757,-125.8968
900306137,Valley Zipline Adventures,Activities_Attractions,A&A - Activities,8393 Highways 93/95,Radium Hot Springs,Kootenay Rockies,8393 Hwy 93/95,V0A1M0,http://www.valleyzip.com,,,50.5829,-116.0391
900306138,Van City Bikes and Adventure Co.,Activities_Attractions,A&A - Activities,601 W Cordova St #25,Vancouver,Vancouver Coast & Mountains,601 West Cordova Street Waterfront Station,V6B1G1,http://www.vancitybikes.com,,,49.28561,-123.112
900306142,Whistler EBikes,Activities_Attractions,A&A - Activities,4573 Chateau Blvd,Whistler,Vancouver Coast & Mountains,4500 Northlands Blvd,V0N1B4,http://www.WhistlerEbikes.com,,,50.11705,-122.9469
900306032,Ravens Brewing Company,Activities_Attractions,A&A - Attractions,2485 Townline Rd,Abbotsford,Vancouver Coast & Mountains,2485 Townline Rd,V2T6L6,https://ravensbrewing.com/,,,49.04751,-122.3608
900306145,Skookum Adventures,Activities_Attractions,A&A - Activities,831 Bidwell St,Skookumchuck,Kootenay Rockies,,V0B2E0,https://www.facebook.com/WildSkook/,,,49.89917,-115.8096
900306146,Yellow Dog Brewing Co.,Activities_Attractions,A&A - Attractions,2817 Murray St #1,Port Moody,Vancouver Coast & Mountains,2817 Murray St,V3H1X3,https://yellowdogbeer.com/,,,49.2785,-122.8487
900305966,Namaste Day Spa,Activities_Attractions,A&A - Activities,855 Rowcliffe Ave,Kelowna,Thompson Okanagan,104-1810 Gordon Dr,V1Y2Z4,https://namastespakelowna.com/,,,49.88189,-119.4774
900305967,Nanaimo Yacht Charters,Activities_Attractions,Transport - Boat Charters,1690 Stewart Ave,Nanaimo,Vancouver Island,1690 Stewart Ave,V9S4E1,http://www.nanaimoyachtcharters.com/,,,49.19044,-123.9487
900306148,lsland Marine Adventures,Activities_Attractions,A&A - Activities,1000 Stewart Ave,Nanaimo,Vancouver Island,1000 Stewart Ave The Waterfront Suites & Marina,V9S4C9,http://www.islandmarineadventures.com,,,49.18045,-123.9452
900305970,Natural Escapes Kayaking,Activities_Attractions,A&A - Activities,1115 Pine Ridge Crescent,Revelstoke,Kootenay Rockies,,V0E2S1,http://www.naturalescapes.ca,,,50.97761,-118.1947
900305973,Nature Photo Hikes,Activities_Attractions,A&A - Activities,1288 Cordova St W,Vancouver,Vancouver Coast & Mountains,1288 Cordova St W,V6C3R3,http://naturephotohikes.com,,,49.28974,-123.1238
900306150,Island Outfitters (Victoria),Activities_Attractions,A&A - Activities,3319 Douglas St,Victoria,Vancouver Island,1681A Island Hwy,V8Z3L2,http://www.islandoutfitters.ca,,,48.45007,-123.373
900305985,The Spa at Nita Lake Lodge,Activities_Attractions,A&A - Activities,2131 Lake Placid Rd,Whistler,Vancouver Coast & Mountains,2131 Lake Placid Rd,V0N1B2,http://www.nitalakelodge.com/spa/,,,50.09628,-122.9961
900305986,No Bananas Fishing Charters,Activities_Attractions,A&A - Activities,2922 Denice Pl,Victoria,Vancouver Island,1327 Beach Dr,V9B4K8,http://www.nobananas.ca/,,,50.59047,-127.087
900306079,Sierra Helicopters,Activities_Attractions,A&A - Activities,11715 Baynes Rd,Pitt Meadows,Vancouver Coast & Mountains,602-11715 Baynes Rd Pitt Meadows Airport,V3Y0A5,http://www.sierrahelicopters.com,,,49.21445,-122.7009
900306080,Sip and Anchor,Activities_Attractions,A&A - Activities;A&A - Wineries,1524 Water St,Kelowna,Thompson Okanagan,500 Cook Rd,V1Y1J7,http://www.sipandanchor.com,,,49.8456,-119.489
900306154,Jolly Rogers Adventures,Activities_Attractions,A&A - Activities,10945 W Coast Rd,Shirley,Vancouver Island,10945 West Coast Rd,V9Z1G9,http://www.vancouverislandfishing.ca/,,,48.55497,-124.4119
900306155,Kayaking Gulf Islands,Activities_Attractions,A&A - Activities,494 Arbutus Dr,Mayne Island,Vancouver Island,494 Arbutus Dr,V0N2J1,http://www.kayakinggulfislands.com,,,48.84509,-123.2516
900306156,Kimberley Public Library & Heritage Museum,Activities_Attractions,A&A - Attractions,105 Spokane St,Kimberley,Kootenay Rockies,105 Spokane St,V1A2E5,http://kimberleyheritagemuseum.blogspot.ca/p/about_28.html,,,49.68644,-115.9847
900305987,No Limit Fishing Charters Inc.,Activities_Attractions,A&A - Activities,1104 Wharf Street,Victoria,Vancouver Island,1104 Wharf St,V8W1T9,http://www.nolimitfishingcharters.com,,,48.42525,-123.37
4583062,Adega on 45th Estate Winery,Activities_Attractions,A&A - Attractions;A&A - Wineries,7311 - 45th St,Osoyoos,Thompson Okanagan,7311 45th St,V0H1V6,http://www.adegaon45.com,https://www.facebook.com/pages/Adega-on-45th-Estate-Winery/120981491308914,,49.03417,-119.4333
4555343,The Adventure Group Whistler,Activities_Attractions,A&A - Activities;Ski - Snowmobiling,211 - 4293 Mountain Square,Whistler,Vancouver Coast & Mountains,211-4293 Mountain Sq,V0N1B4,http://www.tagwhistler.com,https://www.facebook.com/TAGWhistler,http://twitter.com/TagWhistler,50.11341,-122.9551
4580937,A Vines & Views Wine Tour,Activities_Attractions,A&A - Tours,2545 Crestview Rd,Kelowna,Thompson Okanagan,2545 Crestview Rd,V1Z1Z4,http://www.vinesandviews.com,http://www.facebook.com/vinesandviews,http://twitter.com/vinesandviews,49.86478,-119.547
4581257,Sea West Fishing Charters,Activities_Attractions,A&A - Activities,1809 B Sloan Ave,Prince Rupert,Northern British Columbia,,V8J4B8,http://seawestfishing.ca,http://www.facebook.comseawestfishingcharters,,54.29563,-130.337
4581155,Lakes District Air Fishing,Activities_Attractions,A&A - Activities,1810 Hwy 35,Burns Lake,Northern British Columbia,1810 35 Hwy,V0J1E2,http://www.LDair.ca,http://www.facebook.com/pages/Lakes-District-Air/122949327749893,http://twitter.com/FlyingWildBC,54.20904,-125.7563
4581196,Chads Fishing Charters,Activities_Attractions,A&A - Activities,3776 McDermott Rd,Abbotsford,Vancouver Coast & Mountains,3776 McDermott Rd,V3G2J8,http://www.chadsfishingcharters.com,https://www.facebook.com/sturgeonfishing,https://twitter.com/fishincanada,49.07055,-122.1603
4581793,The Pedaler Bicycle Tours and Rentals,Activities_Attractions,A&A - Tours;A&A - Activities,321 Belleville St,Victoria,Vancouver Island,321 Belleville St,V8V1X2,http://THEPEDALER.CA,http://www.facebook.com/thepedaler,http://twitter.com/pedalervictoria,48.42176,-123.3749
4582736,Alberni Charters,Activities_Attractions,A&A - Tours;A&A - Activities,2900 Harbour Road,Port Alberni,Vancouver Island,2900 Harbour Rd,V9Y7X2,http://albernicharters.com,https://www.facebook.com/AlberniCharters,,49.23008,-124.8112
900012888,Victoria Public Market,Activities_Attractions,A&A - Activities,1701 Douglas St #6,Victoria,Vancouver Island,1701 Douglas Street,V8W0C1,http://victoriapublicmarket.com,,,48.42982,-123.3637
4580989,Kelp Reef Adventures,Activities_Attractions,A&A - Activities,1 Dallas Rd,Victoria,Vancouver Island,Fisherman's Wharf 1 Dallas Rd,V8V5A6,http://KELPREEF.COM,https://facebook.com/kelpreef,http://twitter.com/kelpreef,48.42255,-123.3841
4580996,Peniuks Sportfishing Adventures,Activities_Attractions,A&A - Activities,4265 Discovery Dr,Campbell River,Vancouver Island,4265 Discovery Dr,V9W4X9,http://www.peniukssportfishing.com,,,50.06531,-125.271
900012981,Odd Society Spirits,Activities_Attractions,A&A - Attractions,1725 Powell St,Vancouver,Vancouver Coast & Mountains,1725 Powell St,V5L1H6,http://oddsocietyspirits.com,,,49.28429,-123.0694
4580468,Castlegar Sculpturewalk,Activities_Attractions,A&A - Attractions,Downtown Castlegar,Castlegar,Kootenay Rockies,270 Columbia Ave,V1N3W3,http://www.sculpturewalkcastlegar.com,http://www.facebook.com/CastlegarSculpturewalk,https://twitter.com/castlesculpt,49.32541,-117.6652
4595574,Hoodoo Adventures,Activities_Attractions,A&A - Tours;A&A - Activities,131 Ellis Street,Penticton,Thompson Okanagan,131 Ellis St,V2A4L4,https://www.hoodooadventures.ca/,https://www.facebook.com/pages/Hoodoo-Adventure-Company/183477138342317?ref=hl,https://twitter.com/HoodooAdventure,49.50205,-119.5907
4584597,The Bateman Gallery,Activities_Attractions,A&A - Attractions,470 Belleville Street,Victoria,Vancouver Island,470 Belleville Street Third Floor,V8V1W9,https://batemanfoundation.org/gallery/,https://www.facebook.com/pages/Robert-Bateman/253312468020761?ref=hl,https://twitter.com/batemancentre,48.42103,-123.3714
4582985,Outer Shores Expeditions,Activities_Attractions,A&A - Tours,360 B Harbour Rd,Victoria,Vancouver Island,ML Bay BC 740 Handy Rd,V9A3S1,http://www.outershores.ca,http://www.facebook.com/OuterShores,http://twitter.com/OuterShores,48.65008,-123.554
4580919,UB Diving,Activities_Attractions,A&A - Activities,2440 Cliffe Ave,Courtenay,Vancouver Island,2440F Cliffe Ave,V9N2L6,https://ubdiving.com/,https://www.facebook.com/pages/UB-Diving/200214470013967?fref=ts,,49.67696,-124.9825
4581400,Vancouver Mysteries,Activities_Attractions,A&A - Tours,1412-West Hastings,Vancouver,Vancouver Coast & Mountains,,V6B1H7,https://vancouvermysteries.com/,http://www.facebook.com/VancouverMysteries,https://twitter.com/VanMysteries,49.28284,-123.1097
4582414,Sea to Sky Gondola,Activities_Attractions,A&A - Attractions,36800 Hwy 99,Squamish,Vancouver Coast & Mountains,36800 Highway 99,V8B0B6,http://www.seatoskygondola.com,https://www.facebook.com/SeaToSkyGondola,https://twitter.com/seatoskygondola,49.67522,-123.1571
4581530,AIBC Architectural Walking Tours,Activities_Attractions,A&A - Tours,812 Wharf Street,Victoria,Vancouver Island,440 Cambie St Suite 100,V8W1T3,https://aibc.ca/news-events/signature-events-programs/architectural-walking-tours/vancouver-architectural-walking-tours/,,,49.28172,-123.1095
4580569,Go With The Flow Adventures Luxury Kayaking,Activities_Attractions,Accom - Cabin/Cottage;A&A - Activities,1489 Schooner Rd,Heriot Bay,Vancouver Island,1489 Schooner Road,V0P1H0,https://www.theflowretreat.com/,https://www.facebook.com/Kayaking.Tours.BC,,50.0922,-125.199
4582581,Fanny Bay Candle Company,Activities_Attractions,A&A - Activities,415 Station Road,Fanny Bay,Vancouver Island,415 Station Rd,V0R1W0,http://www.FannyBayCandleCompany.ca,https://www.facebook.com/FannyBayCandleCompany,https://twitter.com/FannyBayCandles,49.50544,-124.8306
4548190,Noble Ridge Winery,Activities_Attractions,A&A - Attractions;A&A - Wineries,2320 Oliver Ranch Rd,Okanagan Falls,Thompson Okanagan,2320 Oliver Ranch Rd,V0H1R2,http://www.nobleridge.com,,https://twitter.com/noble_ridge,49.31527,-119.5455
900012915,Salish Sea Market,Activities_Attractions,A&A - Attractions,110 6996 Isld Hwy W,Bowser,Vancouver Island,6996 W Island Hwy #110,V0R1G0,http://salishseamarket.com/,,,49.43502,-124.6758
900012916,Mussels and More Pottery,Activities_Attractions,A&A - Activities,1761 Island Hwy,Campbell River,Vancouver Island,1761 Island Hwy,V9W2E8,https://nauticaldinnerware.com/,,,50.03212,-125.2681
4580721,Intersection Estate Winery,Activities_Attractions,A&A - Wineries,450 Road 8,Oliver,Thompson Okanagan,"450 Road 8, Highway 97",V0H1T1,http://www.xwine.ca,https://www.facebook.com/goxwine,https://twitter.com/goXwine,49.14648,-119.583
4601779,Squeezed Wines,Activities_Attractions,A&A - Wineries,7315 Tucelnuit Dr,Oliver,Thompson Okanagan,7315 Tucelnuit Dr,V0H1T2,http://www.squeezedwines.com/,https://www.facebook.com/squeezedwines/?fref=ts,https://twitter.com/squeezedwines,49.20945,-119.5392
900012844,Summerland Heritage Cider Company,Activities_Attractions,A&A - Attractions,3113 Johnson St,Summerland,Thompson Okanagan,3113 Johnson St,V0H1Z4,http://summerlandcider.com,,,49.57163,-119.6385
4581447,Jennifer Chocolates,Activities_Attractions,A&A - Attractions,91 4th Ave. NW,Nakusp,Kootenay Rockies,91 4th Ave. NW,V0G1R0,http://www.jenniferchocolates.com,,,50.23963,-117.8024
900012962,'Ksan Historical Village & Museum,Activities_Attractions,A&A - Attractions,Hwy 62 High Level Rd,Hazelton,Northern British Columbia,1500 Hwy 62,V0J1Y0,http://www.hazeltonstourism.ca/ksan-historical-village-and-museum.html,,,55.25183,-127.6712
4581574,Spirit Eagle Experiences,Activities_Attractions,A&A - Attractions,House 741,Ahousat,Vancouver Island,,V0R1A0,http://www.spiriteagle.ca,,,49.2751,-126.0638
900012965,Talaysay Tours,Activities_Attractions,A&A - Activities,334 Skawshen Road,West Vancouver,Vancouver Coast & Mountains,,V7P3T1,http://www.talaysay.com,https://www.facebook.com/talaysaytours,https://twitter.com/TalaysayTours,49.62966,-123.8044
4580772,Tyax Adventures,Activities_Attractions,A&A - Activities,1 Tyaughton Lake Rd,Gold Bridge,Cariboo Chilcotin Coast,Tyaughton Lake,V0K1P0,http://www.tyaxadventures.com,https://www.facebook.com/TyaxAdventures,,50.90753,-122.7421
4583108,Firehall Brewery,Activities_Attractions,A&A - Activities;A&A - Attractions,6077 Main Street,Oliver,Thompson Okanagan,6077 Main Street Lower Level,V0H1T0,http://www.firehallbrewery.com,http://www.facebook.com/thefirehallbrewery,http://www.twitter.com/firehallbrewery,49.18205,-119.5501
4582019,Inner Coast Inlet Tours,Activities_Attractions,A&A - Tours,Bella Coola Harbour,Bella Coola,Cariboo Chilcotin Coast,Bella Coola Wharf Bella Coola Harbour,V0T1C0,http://www.innercoastinlettours.com,http://www.facebook.com/Innercoastinlettours,,52.37486,-126.7951
4567379,Kootenay River Runners,Activities_Attractions,A&A - Tours;A&A - Activities,4983 Hwy 93,Radium Hot Springs,Kootenay Rockies,4987 Hwy 93,V0A1M0,http://www.raftingtherockies.com,http://www.facebook.com/raftingtherockies,http://twitter.com/krr_radium,50.62477,-116.0686
4587542,40 Knots Vineyard & Estate Winery,Activities_Attractions,A&A - Attractions,2400 Anderton Rd,Comox,Vancouver Island,2400 Anderton Rd,V9M4E5,http://www.40knotswinery.com,https://www.facebook.com/40KnotsWinery/,https://twitter.com/40knotswinery,49.73712,-124.9319
4580857,Off The Eaten Track,Activities_Attractions,A&A - Tours,1616 - 10th Ave W,Vancouver,Vancouver Coast & Mountains,470 Belleville Street,V6J2A1,http://www.offtheeatentracktours.ca,http://www.facebook.com/offtheeatentrack.foodtours,http://twitter.com/offtheatentrack,48.42005,-123.3574
4580869,Rocky Mountain Buffalo Ranch Tours,Activities_Attractions,A&A - Tours,1739 Oberg Johnson Rd,Golden,Kootenay Rockies,1739 Oberg Johnson Rd,V0A1H1,http://leodowney.com/rocky-mountain-buffalo-ranch/,,,51.41947,-117.0105
4581423,T'ashii Paddle School & Tofino SUP,Activities_Attractions,A&A - Activities,1258 Pacific Rim Hwy,Tofino,Vancouver Island,,V0R2Z0,http://www.tofinopaddle.com,http://www.facebook.com/tofinopaddle,http://www.twitter.com/tashiipaddle,49.1209,-125.8878
4582277,Vancouver Brewery Tours,Activities_Attractions,A&A - Activities,2008 Pine St,Vancouver,Vancouver Coast & Mountains,,V6J0B8,http://www.vancouverbrewerytours.com,https://www.facebook.com/VancouverBreweryTours/,https://twitter.com/VanBreweryTours,49.28565,-123.112
4580969,Long Table Distillery,Activities_Attractions,A&A - Activities,1451 Hornby St,Vancouver,Vancouver Coast & Mountains,1451 Hornby St,V6Z1W8,http://www.longtabledistillery.com,http://www.facebook.com/LongTableDistillery,http://twitter.com/LT_Distillery,49.27563,-123.1324
4580884,Wildcoast Adventures,Activities_Attractions,A&A - Activities,685 Heriot Bay Rd,Heriot Bay,Vancouver Island,685 Heriot Bay Road,V0P1N0,https://kayakbritishcolumbia.com/,https://www.facebook.com/WildcoastAdventures,https://twitter.com/wildcoast_kayak,50.04518,-125.212
900013007,Station House Studio & Art Gallery,Activities_Attractions,A&A - Attractions,1 MacKenzie Ave N,Williams Lake,Cariboo Chilcotin Coast,1 Mackenzie Ave N,V2G1N4,http://www.stationhousegallery.com/,,,52.1285,-122.1473
900013011,Salmon Arm Public Art Gallery,Activities_Attractions,A&A - Attractions,70 Hudson Ave NE,Salmon Arm,Thompson Okanagan,70 Hudson Avenue NE,V1E4H7,https://www.salmonarmartscentre.ca/,https://www.facebook.com/salmonarmartscentre,,50.7007,-119.2842
4580403,Yellow Point Glass Stained and Art Glass Studio,Activities_Attractions,A&A - Activities,3272 Roper Road,Ladysmith,Vancouver Island,3272 Roper Rd,V9G1C4,https://www.facebook.com/pages/YellowPoint-Art-Glass/610075252402964?ref_type=bookmark,https://www.facebook.com/pages/YellowPoint-Art-Glass/610075252402964?ref_type=bookmark,,49.06247,-123.7954
4581406,Tour Salt Spring,Activities_Attractions,A&A - Tours,121 Mansell Rd,Ganges,Vancouver Island,,V8K1Y4,http://www.toursaltspring.com,https://www.facebook.com/search/top?q=tour%20salt%20spring,,48.85378,-123.5003
900012950,Ahtsik Native Art Gallery,Activities_Attractions,A&A - Attractions,7133A Pacific Rim Hwy,Port Alberni,Vancouver Island,7133A Pacific Rim Hwy,V9Y8Y4,https://ahtsik.com/,,https://twitter.com/AhtsikGallery,49.27431,-124.8764
4584102,Sidney Whale Watching,Activities_Attractions,A&A - Activities,#105 - 2537 Beacon Ave,Sidney,Vancouver Island,2537 Beacon Ave #105,V8L1Y3,http://www.sidneywhalewatching.com,https://www.facebook.com/SidneyWhaleWatching,,48.64841,-123.3947
900012694,Townsite Brewing Inc,Activities_Attractions,A&A - Attractions,5824 Ash Ave,Powell River,Vancouver Coast & Mountains,5824 Ash Ave,V8A4R4,http://townsitebrewing.com,,,49.87401,-124.5513
4580446,Play Abby - Indoor Playground and Laser Tag,Activities_Attractions,A&A - Activities,5 - 2043 Abbotsford Way,Abbotsford,Vancouver Coast & Mountains,2043 Abbotsford Way Unit #5,V2S6Y5,https://www.playabby.com/abbotsford,https://www.facebook.com/playabbyabbotsford,https://twitter.com/gmplayabby,49.04005,-122.2775
4580435,Desolation Sound Yacht Charters,Activities_Attractions,Transport - Boat Charters,1797 Comox Avenue,Comox,Vancouver Island,1797 Comox Ave,V9M3L9,http://www.desolationsoundyachtcharters.com,http://www.facebook.com/desolationsoundyachtcharters.com,,49.67339,-124.9273
4583059,50th Parallel Estate,Activities_Attractions,A&A - Wineries,17101 Terrace View Rd,Lake Country,Thompson Okanagan,17101 Terrace View Rd,V4V1B7,http://www.50thparallel.com,https://www.facebook.com/50thParallelEstate,http://twitter.com/@50thparallelwin,50.13054,-119.4489
900281680,Beach Bum Tours,Activities_Attractions,A&A - Tours,2322 Lacresta Rd,Lake Country,Thompson Okanagan,2322 Lacresta Rd,V4V1J4,http://www.beachbumtours.ca,https://www.facebook.com/beachbumtours/,,50.05579,-119.4236
4579016,Grape Friends Lounge & Tours,Activities_Attractions,A&A - Tours;A&A - Attractions,1568 Penticton Ave,Penticton,Thompson Okanagan,1568 Penticton Ave,V2A2N5,http://www.grapefriends.ca,https://www.facebook.com/pages/Grape-Friends-Lounge-Tours-Inc/196091610419498,https://twitter.com/GrapeBuddies,49.48901,-119.5581
900289154,Yervana Outdoor Adventures,Activities_Attractions,A&A - Activities,"510 Burrard Street, Unit #1020",Vancouver,Vancouver Coast & Mountains,510 Burrard St #1010,V6C3A8,http://www.yervana.com,http://www.facebook.com/yervana,http://www.twitter.com/myyervana,49.28605,-123.1176
4563806,Pemberton Distillery Inc.,Activities_Attractions,A&A - Activities,1954 Venture Pl,Pemberton,Vancouver Coast & Mountains,1954 Venture Place Pemberton Business Park,V0N2L0,https://www.pembertondistillery.ca,https://www.facebook.com/Pemberton.Distillery.Inc,http://twitter.com/pembydistillery,50.31537,-122.7259
4563638,Thrangu Monastery,Activities_Attractions,A&A - Attractions,8140 No 5 Rd,Richmond,Vancouver Coast & Mountains,8140 No. 5 Rd,V6Y2V4,http://thrangumonastery.org/,,,49.15417,-123.1807
4563470,Langley 204 Horseback Riding,Activities_Attractions,A&A - Activities,543 204 St,Langley,Vancouver Coast & Mountains,543 204 Street,V2Z1V5,http://www.langley204.com,,,49.01196,-122.6586
4563580,Ucluelet Aquarium,Activities_Attractions,A&A - Attractions,180 Main Street,Ucluelet,Vancouver Island,180 Main Street,V0R3A0,https://uclueletaquarium.org/,,,48.94327,-125.5458
4563327,WildPlay Victoria,Activities_Attractions,A&A - Activities,1767 Island Hwy,Victoria,Vancouver Island,15-1767 Island Hwy,V9B1J1,https://wildplay.com/victoria/,http://www.facebook.com/WildPlayElementParks,http://twitter.com/wildplayparks,48.44429,-123.4644
4564247,Island Tides Outdoor Lodge,Activities_Attractions,A&A - Activities,Maquinna Street,Zeballos,Vancouver Island,Maquinna Street,V0P5A0,http://www.fishingvancouverisland.ca/,,,49.98739,-126.8453
4570829,Scout Island Nature Centre,Activities_Attractions,A&A - Activities,1305A Borland Rd,Williams Lake,Cariboo Chilcotin Coast,1305A Borland Rd,V2G5K5,https://scoutisland.ca/,,,52.12324,-122.1199
4570818,Sperling Vineyards,Activities_Attractions,A&A - Tours;A&A - Attractions;A&A - Wineries,1405 Pioneer Rd,Kelowna,Thompson Okanagan,1405 Pioneer Rd,V1W4M6,http://www.sperlingvineyards.com,https://www.facebook.com/SperlingVineyards,https://twitter.com/SperlingVyds,49.85232,-119.4658
4564608,Kalala Organic Estate Winery,Activities_Attractions,A&A - Attractions;A&A - Wineries,3361 Glencoe Rd,West Kelowna,Thompson Okanagan,3361 Glencoe Rd,V4T1M1,http://kalalawines.ca,,http://twitter.com/kalalawines,49.8418,-119.6426
4563496,Volcanic Hills Estate Winery,Activities_Attractions,A&A - Attractions;A&A - Restaurants,2845 Boucherie Rd,West Kelowna,Thompson Okanagan,2845 Boucherie Rd,V1Z2G6,http://www.volcanichillswinery.com,,http://twitter.com/#!/volcanichillswi,49.85572,-119.5558
4547705,Alpine Rafting,Activities_Attractions,A&A - Activities,1509 Lafontaine Road,Golden,Kootenay Rockies,101 Golden Donald Upper Road Next to British Columbia Info Centre,V0A1H0,https://alpinerafting.com/,http://www.facebook.com/raftbc,http://www.twitter.com/AlpineRafting,51.30144,-116.955
4565314,Discover Canada Tours,Activities_Attractions,A&A - Tours,820 - 1111 Melville Street,Vancouver,Vancouver Coast & Mountains,820-1111 Melville St Suite 820,V6E3V6,http://www.discovercanadatours.com,http://www.facebook.com/DiscoverCanadaTours,https://twitter.com/DiscoverCanada,49.28689,-123.1221
4566732,Fort Berens Estate Winery,Activities_Attractions,A&A - Attractions;A&A - Wineries,1881 Hwy 99 N,Lillooet,Cariboo Chilcotin Coast,1881 Highway 99 North,V0K1V0,http://www.fortberens.ca,http://www.facebook.com/fortberens,http://twitter.com/fortberens,50.68846,-121.9209
4543831,Wild BC Tours & Guiding,Activities_Attractions,A&A - Tours,1185 W Georgia St,Vancouver,Vancouver Coast & Mountains,,V6E4E6,http://www.wildbc.com,https://www.facebook.com/WildBCTours,https://twitter.com/WildBCTours,49.28275,-123.1206
4547503,Eagle Wing Whale Watching & Wildlife Tours,Activities_Attractions,A&A - Activities,12 Erie St,Victoria,Vancouver Island,12 Erie St Fisherman's Wharf,V8W3H9,http://www.eaglewingtours.com,https://www.facebook.com/EagleWingTours/,https://twitter.com/eaglewingtours,48.42261,-123.3826
4569190,WildPlay Maple Ridge,Activities_Attractions,A&A - Activities,23485 Fern Crescent,Maple Ridge,Vancouver Coast & Mountains,23485 Fern Cres,V4R2S6,https://wildplay.com/maple-ridge/,http://www.facebook.com/WildPlayElementParks,http://twitter.com/wildplayparks,49.24105,-122.5695
4578169,Vancouver Food Tour,Activities_Attractions,A&A - Tours,8222 Vivaldi Place,Vancouver,Vancouver Coast & Mountains,703-318 Homer St,V5S4G6,http://www.vancouverfoodtour.com/,http://www.facebook.com/VancouverFoodTour,https://twitter.com/vanfoodtour,49.28373,-123.11
4581758,Lady Rose Marine Services,Activities_Attractions,A&A - Activities,2541 Argyle Street,Port Alberni,Vancouver Island,5425 Argyle St,V9Y1T6,http://www.ladyrosemarine.com/,,,49.23543,-124.8149
4570490,Quatse Salmon Stewardship Centre,Activities_Attractions,A&A - Attractions,8400 Byng Road,Port Hardy,Vancouver Island,8400 Byng Road,V0N2P0,http://thesalmoncentre.org,https://www.facebook.com/quatsesalmon.stewardshipcentre,,50.68914,-127.4864
900011059,Westside Surf School,Activities_Attractions,A&A - Activities,150 4 St,Tofino,Vancouver Island,150 4th Street,V0R2Z0,https://www.westsidesurf.com/,,,49.15174,-125.9027
4570426,Xwisten Experience Tours,Activities_Attractions,A&A - Activities;A&A - Attractions,5202 Moha Rd 6 Km Moha Rd (Hwy 40),Lillooet,Cariboo Chilcotin Coast,5202 Moha Rd (Hwy 40),V0K1V0,http://www.xwistentours.ca/,http://www.facebook.com/XwistenExperienceTours,,50.75125,-121.9345
